"practice_code","practice_name","postcode","subicb_code","imd_score","imd_decile"
"E87741","WOODFIELD ROAD MEDICAL CENTRE","W9 3XZ","W2U3Z",29.4143154599891,3
"E87742","THE GOLBORNE MEDICAL CENTRE","W10 5PE","W2U3Z",38.1166628876292,2
"E87745","CAVENDISH HEALTH CENTRE","NW1 5JD","W2U3Z",12.9565445119397,8
"E87746","BROMPTON MEDICAL CENTRE","SW5 0EA","W2U3Z",20.385823597859,6
"E87750","EARLS COURT SURGERY","SW5 9JA","W2U3Z",22.8768301564027,5
"E87751","SRIKRISHNAMURTHY HARROW ROAD SURGERY","W10 4NJ","W2U3Z",30.4181006259027,3
"E87753","BELGRAVE MEDICAL CENTRE","SW1W 8NA","W2U3Z",19.5667891748004,6
"E87754","WELLINGTON HEALTH CENTRE","NW8 9SP","W2U3Z",14.1320550021654,8
"E87755","QUEENS PARK HEALTH CENTRE","W10 4LY","W2U3Z",30.4501036422067,3
"E87756","GROUND FLOOR LANARK MEDICAL CENTRE","W9 1NZ","W2U3Z",24.5943393275997,5
"E87762","THE GOOD PRACTICE","SW10 0LR","W2U3Z",20.4543054162487,6
"E87768","KINGS COLLEGE HEALTH CENTRE","WC2B 4PJ","W2U3Z",23.2282325613079,5
"E87772","GREAT CHAPEL STREET MEDICAL CENTRE","W1D 3HZ","W2U3Z",25.2552944785276,4
"F81001","DR KHAN & PARTNERS","SS7 4EA","99F",10.2526218004253,9
"F81003","DR F KHAN CARNAVON ROAD SURGERY","SS0 7AF","99G",30.1300617467393,3
"F81004","THE EDEN SURGERIES","CM22 7EH","07H",10.6656284141867,9
"F81006","CLAYHILL MEDICAL PRACTICE","SS16 4HD","99E",36.7598602575107,2
"F81007","DR PUZEY,DR KOTHARI AND DR NANDA","SS4 1AY","99F",17.6066774535298,7
"F81009","THE GOLD STREET SURGERY","CB10 1EJ","07H",8.02806549892854,10
"F81010","AVELEY MEDICAL CENTRE","RM15 4AD","07G",25.7971744345166,4
"F81011","KELVEDON & FEERING HEALTH CENTRE","CO5 9AG","06Q",9.4686020435601,10
"F81012","WEST MERSEA SURGERY","CO5 8RA","06T",12.4440465055176,9
"F81013","WESTERN ROAD SURGERY","CM12 9DX","99E",7.31666294498382,10
"F81014","CHURCH LANE SURGERY","CM7 5SN","06Q",17.5507117632633,7
"F81015","CROCUS MEDICAL PRACTICE","CB11 3HY","07H",8.15776524133711,10
"F81017","WALTON MEDICAL CENTRE","CO14 8PA","06T",28.5020455364652,4
"F81019","MAYFLOWER MEDICAL CENTRE","CO12 4EX","06T",28.8635113727743,3
"F81020","THE FRESHFORD PRACTICE","CM7 4BQ","06Q",13.8227098513745,8
"F81021","GREAT BENTLEY SURGERY","CO7 8PJ","06T",21.0845626219274,6
"F81022","LONGFIELD MEDICAL CENTRE","CM9 5DF","06Q",15.3394747474747,8
"F81023","BEECHWOOD SURGERY","CM14 5WF","99E",10.5637750702905,9
"F81024","DICKENS PLACE SURGERY","CM1 4UU","06Q",15.0026145111624,8
"F81025","DR GC CHAJED'S PRACTICE","SS16 5AD","99E",27.2951028334925,4
"F81026","CARADOC SURGERY","CO13 9JT","06T",19.5802869919769,6
"F81027","LISTER MEDICAL CENTRE","CM18 6YJ","07H",23.2898858116114,5
"F81028","WIVENHOE SURGERY","CO7 9BA","06T",7.83888594890511,10
"F81029","DR DEGUN & DR MACAULAY","SS16 5SB","99E",21.4886425303882,5
"F81030","FERN HOUSE SURGERY","CM8 1BH","06Q",15.5528270400482,7
"F81031","DR M ASLAM'S PRACTICE","SS13 1AJ","99E",34.8540205479452,2
"F81032","P A PATEL SURGERY","SS7 3PR","99F",11.378593056346,9
"F81034","NEWPORT SURGERY","CB11 3PY","07H",8.14912864321608,10
"F81036","ROBERT FREW MEDICAL CENTRE","SS12 9NR","99E",12.986865013624,8
"F81037","EAST LYNNE MEDICAL CENTRE","CO15 3PP","06T",44.9970715979137,1
"F81038","TILE HOUSE SURGERY","CM15 8AQ","99E",11.4451735976066,9
"F81040","STOCK SURGERY","CM4 9NF","06Q",13.8636254648873,8
"F81041","LONDON ROAD SURGERY","SS12 0AG","99E",14.4202413582602,8
"F81042","COLCHESTER MEDICAL PRACTICE","CO1 2QS","06T",21.8619180289402,5
"F81043","THE LIMES MEDICAL CENTRE","CM16 6TL","07H",14.5353038263849,8
"F81044","THE ARDLEIGH SURGERY","CO7 7LD","06T",14.0211633855631,8
"F81045","DR N DABAS'S PRACTICE","CM12 0AH","99E",8.15236681350954,10
"F81046","DR KRISHNAN & PTNR - KENT ELMS HC","SS9 5UU","99G",16.9483761079774,7
"F81047","THE HAMILTON PRACTICE","CM18 6LY","07H",23.2122247681397,5
"F81048","LOUGHTON HEALTH CENTRE","IG10 1HW","07H",14.1856210066865,8
"F81049","ONGAR HEALTH CENTRE","CM5 0AL","07H",17.1263747273168,7
"F81051","THIRD AVENUE HEALTH CENTRE","SS8 9SU","99F",26.0496410973498,4
"F81052","ST. JAMES SURGERY","CO15 1DA","06T",39.0060144607494,2
"F81053","STANSTED SURGERY","CM24 8XG","07H",8.03432129342965,10
"F81055","MOUNT AVENUE SURGERY","CM13 2NL","99E",7.83415203917668,10
"F81056","OLD HARLOW HEALTH CENTRE","CM17 0AX","07H",14.707815691409,8
"F81057","WHITLEY HOUSE SURGERY","CM1 3RW","06Q",12.8923661138306,8
"F81060","AEGIS MEDICAL CENTRE","SS14 2ER","99E",31.1069452187379,3
"F81061","CONNER & PARTNERS","SS5 6JH","99F",9.81577662889518,10
"F81062","CHIGWELL MEDICAL CENTRE","IG6 2TA","07H",14.5662413793103,8
"F81065","WILLIAM HARVEY SURGERY","SS6 9HR","99F",9.9866421101557,10
"F81066","THE GREENSWARD SURGERY","SS5 5HQ","99F",6.61545877961701,10
"F81067","AMBROSE AVENUE GROUP PRACTICE","CO3 4LN","06T",13.4586245473842,8
"F81068","THE ELIZABETH COURTAULD SURGERY","CO9 1EX","06Q",16.1337086855783,7
"F81069","WINSTREE MEDICAL PRACTICE","CO3 0PZ","06T",13.8297591455274,8
"F81071","RIVERMEAD GATE MED.CTR.","CM1 1TR","06Q",12.7572602227759,9
"F81072","HIGH STREET SURGERY, EPPING","CM16 4DA","07H",12.7831614526659,9
"F81075","THE HOLLIES","SS7 2NA","99F",12.3018582840709,9
"F81076","THE TOLLESBURY PRACTICE","CM9 8RG","06Q",11.5912394755003,9
"F81078","CHURCH LANGLEY MEDICAL PRACTICE","CM17 9TG","07H",13.0283468386023,8
"F81080","THE BILLERICAY MEDICAL PRACTICE","CM12 0BJ","99E",7.20138652952887,10
"F81081","THE QUEENSWAY SURGERY","SS1 2AB","99G",33.8987752820409,2
"F81082","THE RIGG-MILNER MEDICAL CENTRE","RM18 8SD","07G",17.583030104444,7
"F81083","BEAUCHAMP HOUSE","CM2 0DB","06Q",12.8507761705686,8
"F81085","DR A NAEEM & PARTNERS,THE NEW SURGERY","CM15 8AB","99E",11.7124458959286,9
"F81086","CENTRAL SURGERY - SOUTHCHURCH BLVD","SS2 4UB","99G",27.4325345067747,4
"F81087","MOUNT CHAMBERS MEDICAL PRACTICE","CM7 9BY","06Q",16.7634362516894,7
"F81088","SOUTHEND ROAD SURGERY","SS17 8HD","07G",15.5439583477959,7
"F81089","WAKERING MEDICAL CTR.","SS3 0HX","99F",14.4994387687029,8
"F81090","ANGEL LANE SURGERY","CM6 1AQ","07H",10.9541683458509,9
"F81091","EAST HILL SURGERY","CO1 2RW","06T",22.258730323568,5
"F81092","DR SOORIAKUMARAN","SS2 6RL","99G",17.7921147770446,7
"F81095","ABBEY FIELD MEDICAL CENTRE","CO2 7UW","06T",24.8583633685761,4
"F81096","OAKLANDS SURGERY","SS8 0JA","99F",24.5225386688976,5
"F81097","THE VALKYRIE SURGERY","SS0 8BU","99G",24.5941460787614,5
"F81098","THE WRITTLE SURGERY","CM1 3EH","06Q",13.393451628948,8
"F81099","BLACKWATER MEDICAL CENTRE","CM9 5GP","06Q",15.3539538461538,8
"F81100","BEACON HEALTH GROUP-DANBURY MEDICAL CTR","CM3 4QL","06Q",9.67835135029047,10
"F81101","ESSEX WAY SURGERY","SS7 1LT","99F",9.6087081171238,10
"F81102","ROCKLEIGH COURT SURGERY","CM15 8NN","99E",7.62116430678466,10
"F81104","CHAPEL STREET SURGERY","CM12 9LR","99E",12.6845915904224,9
"F81105","LITTLE WALTHAM & GT NOTLEY SURGERY","CM3 3LL","06Q",10.712732406216,9
"F81106","THE ROSS PRACTICE","CM18 6LY","07H",23.512585632637,5
"F81108","LAINDON MEDICAL GROUP","SS15 5TR","99E",30.0404629441624,3
"F81110","TILBURY HEALTH CENTRE","RM18 8EB","07G",29.5246548400499,3
"F81111","ELSENHAM SURGERY","CM22 6LA","07H",7.09032963341609,10
"F81112","HIGHLANDS SURGERY","SS9 2SQ","99G",8.16699010416667,10
"F81113","DR ABELA T PRACTICE","RM16 6RS","07G",9.99693972179289,10
"F81114","BADDOW VILLAGE SURGERY","CM2 7EZ","06Q",13.4054557582577,8
"F81115","CREFFIELD MEDICAL GROUP","CO2 7GH","06T",14.9192505719616,8
"F81116","COLNE MEDICAL CENTRE","CO7 0DT","06T",16.9763764684288,7
"F81117","SUTHERLAND LODGE SURGERY","CM2 7PY","06Q",12.9706022876809,8
"F81118","JOHN TASKER HOUSE SURGERY","CM6 1BH","07H",10.4282102822581,9
"F81119","THE PUMP HOUSE SURGERY","CO6 2SW","06Q",12.4504506012148,9
"F81120","NUFFIELD HOUSE HEALTH CENTRE","CM20 3AX","07H",23.5672618532819,5
"F81121","THORPE BAY & SHAFTESBURY AVE SURGERY","SS1 3HD","99G",13.7651207341944,8
"F81122","CHELMER MEDICAL PARTNERSHIP","CM1 4HW","06Q",15.2554389552614,8
"F81123","AUDLEY MILLS SURGERY","SS6 7JF","99F",8.08088914439015,10
"F81125","CHURCH VIEW SURGERY","SS5 4PZ","99F",7.38003632804003,10
"F81126","BURNHAM SURGERY","CM0 8SJ","06Q",13.5876896065894,8
"F81128","EASTWOOD GROUP PRACTICE","SS9 5UU","99G",14.6233056788815,8
"F81130","WILLIAM FISHER MED.CTR.","CM0 7AY","06Q",16.4738404220779,7
"F81131","THAXTED SURGERY","CM6 2QN","07H",10.6527736518448,9
"F81132","BLANDFORD MEDICAL CENTRE","CM7 2AE","06Q",16.1454462394225,7
"F81133","TIPTREE MEDICAL CENTRE","CO5 0HB","06T",12.0636409311673,9
"F81134","PEARTREE SURGERY & WEST HORNDON SURGERY","RM15 6PR","07G",22.1297673174978,5
"F81136","THE LOUGHTON SURGERY","IG10 1SZ","07H",14.9976517730496,8
"F81137","ORSETT SURGERY","RM16 3ET","07G",14.4766179835063,8
"F81141","ROWHEDGE SURGERY","CO5 7HP","06T",14.4806518009248,8
"F81142","DR BAKER & PARTNERS","SS7 4EA","99F",10.6181987735567,9
"F81144","THE PALL MALL SURGERY","SS9 3NG","99G",11.9175659343233,9
"F81147","DR NAVIN KUMAR","SS0 7AF","99G",25.4639926699652,4
"F81149","THE LAURELS SURGERY","CM3 3DX","06Q",11.4609787592402,9
"F81150","BALLARDS WALK SURGERY","SS15 5HL","99E",30.5361453870804,3
"F81152","FOREST PRACTICE","IG10 2NH","07H",18.0919287297528,7
"F81153","HASSENGATE MEDICAL CENTRE","SS17 0PH","07G",15.0526106544165,8
"F81155","BALFOUR MEDICAL CENTRE","RM17 5NS","07G",16.7105717559944,7
"F81156","RANWORTH SURGERY","CO15 1NJ","06T",44.7876192848445,1
"F81158","DR NASAH & PARTNERS","SS13 3HQ","99E",37.3335445360277,2
"F81159","SOUTHEND MEDICAL CENTRE","SS1 1NX","99G",39.8291009558947,2
"F81163","THE NEW FOLLY SURGERY","CM4 0FA","99E",10.9757994485561,9
"F81164","WEST ROAD SURGERY","SS0 7AF","99G",26.1275378891717,4
"F81165","PALMERSTON ROAD SURGERY","IG9 5LT","07H",8.14471886952826,10
"F81169","KINGS MEDICAL CENTRE","IG9 5LP","07H",7.6968420375611,10
"F81170","KINGSWAY SURGERY","CM3 5QP","06Q",8.79914616935484,10
"F81173","DOUGLAS GROVE SURGERY","CM8 1TE","06Q",18.404591268634,6
"F81176","NORTH AVENUE SURGERY","SS2 4EQ","99G",30.1440243149363,3
"F81177","DR DESHPANDE AM PRACTICE","SS17 0BY","07G",16.7893435860753,7
"F81181","ADDISON HOUSE - HAQUE PRACTICE","CM20 1DS","07H",23.0555498075718,5
"F81183","THE DENGIE MEDICAL PARTNERSHIP","CM0 7TH","06Q",15.5894239938966,7
"F81184","ABRIDGE SURGERY","RM4 1UH","07H",18.3727342331288,6
"F81186","FELMORES MEDICAL CENTRE","SS13 1PN","99E",35.7589557409502,2
"F81192","STIFFORD CLAYS MEDICAL CENTRE","RM16 2AP","07G",18.3242394805718,7
"F81193","WITHAM HEALTH CENTRE","CM8 2UX","06Q",17.2558065166275,7
"F81197","SANCTA MARIA MEDICAL CENTRE","RM15 5SZ","07G",27.9949706109822,4
"F81198","HORNDON-ON-THE-HILL SURGERY","SS17 8LB","07G",12.5843022140221,9
"F81205","GHAURI PRACTICE","SS8 0EX","99F",24.6850374322493,5
"F81206","COMMONWEALTH HEALTH CENTRE","RM18 7RB","07G",36.6032076069731,2
"F81207","DR BEKAS MEDICAL CENTRE","SS0 7HN","99G",28.9521982116244,3
"F81209",NA,"Unknown","UNK",21.7265112481858,5
"F81211","DR YADAVA N PRACTICE","RM17 6SP","07G",18.9688737233055,6
"F81212","OLD ROAD SURGERY","CO15 3AU","06T",47.6363085320615,1
"F81213","THORPE SURGERY","CO16 0EA","06T",21.7357929920477,5
"F81215","DEAL TREE HEALTH CENTRE","CM15 0HU","99E",9.68651103055412,10
"F81216","THE RIVER SURGERY","IG9 6BN","07H",12.4602551942186,9
"F81218","THE GRAYS SURGERY","RM17 6HU","07G",21.0840582010582,6
"F81219","DELL MEDICAL CENTRE","RM17 5HB","07G",16.9593416846652,7
"F81221","FRONKS RD FAMILY SURGERY","CO12 3RS","06T",28.9133573227025,3
"F81222","QUEENS PARK SURGERY","CM12 0UA","99E",9.52475220199648,10
"F81223","DR MALIK - KENT ELMS HC","SS9 5UU","99G",17.7466540743053,7
"F81606","HAREWOOD SURGERY","CO12 5AD","06T",20.9481248261474,6
"F81613","DR KUMAR & PTNR - SHOEBURY HC","SS3 9BX","99G",25.3895624704771,4
"F81618","HIGH ROAD FAMILY DOCTORS","SS7 5LN","99F",10.5795425827647,9
"F81619","SYDENHAM HOUSE SURGERY","CM20 3NT","07H",23.9786489420935,5
"F81623","KADIM PRIMECARE MEDICAL CENTRE","RM17 6DB","07G",20.0064766923389,6
"F81632","DR YASIN SA PRACTICE","RM15 5LP","07G",28.2354047559449,4
"F81633","LAWFORD SURGERY","CO11 2HD","06T",14.7971580354972,8
"F81635","COLLINGWOOD ROAD SURGERY","CM8 2DZ","06Q",16.9585211092715,7
"F81636","MILL ROAD SURGERY","CO4 5LE","06T",13.0650022688967,8
"F81640","ARYAN MEDICAL CENTRE","SS13 1PN","99E",32.8034912591281,3
"F81641","MILTON ROAD SURGERY","RM17 5EZ","07G",19.7845174160861,6
"F81645","ROSE VILLA SURGERY","SS13 3DW","99E",37.2743242853711,2
"F81649","DRS. PALACIN & GUYLER","SS3 9BX","99G",21.9830830572646,5
"F81651","SOUTH GREEN SURGERY","CM11 2RE","99E",13.8649519650655,8
"F81652","MEDIC HOUSE","RM18 7RJ","07G",26.1369698344296,4
"F81656","WARRIOR SQUARE SURGERY","SS1 2JJ","99G",36.1821441472734,2
"F81665","CHELMER VILLAGE SURGERY","CM2 6ST","06Q",9.0702624217119,10
"F81666","DR SHARMA & PARTNERS","SS15 4EZ","99E",20.5263932800881,6
"F81669","DERRY COURT MEDICAL PRACTICE","RM15 5GN","07G",28.2518583224685,4
"F81674","WYNCROFT SURGERY","CM3 4EY","06Q",11.3097235354573,9
"F81675","THE PRACTICE LEECON WAY","SS4 1TU","99F",12.4427319166326,9
"F81679","HIGHWOODS SURGERY","CO4 9SR","06T",15.6791475854585,7
"F81681","CLACTON COMMUNITY PRACTICES","CO15 2NB","06T",41.000515676778,1
"F81683","BLYTH'S MEADOW SURGERY","CM7 3JN","06Q",16.2326841940532,7
"F81684","NORTH SHOEBURY SURGERY","SS3 8UT","99G",27.9857195159789,4
"F81690","ASHINGDON MEDICAL CENTRE","SS4 3BW","99F",11.4023383273703,9
"F81696","THE LEIGH SURGERY","SS9 4JQ","99G",17.5535882620564,7
"F81697","DR DEVARAJA VC PRACTICE","SS17 7DZ","07G",17.337486328125,7
"F81700","RAHMAN PRACTICE","SS8 0JH","99F",24.8229300209937,4
"F81704","DOWNHALL PARK SURGERY","SS6 9QD","99F",7.39222450066578,10
"F81707","FRYERNS MEDICAL CENTRE","SS14 3SS","99E",35.8552088353414,2
"F81708","SAI MEDICAL CENTRE","RM18 7QA","07G",27.4102878318792,4
"F81711","KNIGHTS SURGERY","SS15 5LE","99E",30.708964,3
"F81713","BENFLEET SURGERY","SS7 1ED","99F",11.0083890784983,9
"F81716","TOLLGATE HEALTH CENTRE","CO3 8NZ","06T",13.5798840103311,8
"F81725","MAYNARD COURT SURGERY","EN9 3DU","07H",18.2638946006749,7
"F81729","MATCHING GREEN SURGERY","SS14 2PB","99E",29.0781389346513,3
"F81730","THE COGGESHALL SURGERY","CO6 1UH","06Q",10.264136307311,9
"F81732","SWANWOOD PARTNERSHIP","SS12 0AG","99E",14.8876231534091,8
"F81737","THE HIGHWOOD SURGERY","CM15 9DY","99E",13.0300723880597,8
"F81739","THE ISLAND SURGERY","SS8 0JA","99F",24.9376778503994,4
"F81740","THE COMMUNITY PRACTICE","SS8 0JA","99F",25.3114481693187,4
"F81741","NORTH CLACTON MEDICAL PRACTICE","CO15 4TN","06T",34.5758770166623,2
"F81744","SCOTT PARK SURGERY","SS2 6XY","99G",12.4561894815367,9
"F81746","BLUEBELL SURGERY","CO4 9YN","06T",15.7028307155323,7
"F81749","MARKET SQUARE SURGERY","EN9 1NP","07H",21.351659620518,6
"F81751","THE TRINITY MEDICAL PRACTICE","CM3 6AB","06Q",13.3094912130304,8
"F81757","THE RIVERSIDE HEALTH CTR","CO11 1AA","06T",14.68621519963,8
"F82001","HALBUTT STREET SURGERY","RM9 5AS","A3A8R",34.533156838143,2
"F82002","HAIDERIAN MEDICAL CENTRE","RM14 2YN","A3A8R",7.73522864631514,10
"F82003","DR M FATEH'S PRACTICE","RM10 9AT","A3A8R",28.7998964095516,3
"F82005","DR M GOYAL'S PRACTICE","RM10 9RR","A3A8R",35.9826848513599,2
"F82006","CRANHAM VILLAGE SURGERY","RM14 1BJ","A3A8R",6.99783720741222,10
"F82007","THE GREEN WOOD PRACTICE","RM3 0DR","A3A8R",14.2514849122807,8
"F82008","MAYLANDS HEALTHCARE","RM12 4EQ","A3A8R",13.3050419560595,8
"F82009","NORTH STREET MEDICAL CARE","RM1 4QJ","A3A8R",18.6585081754088,6
"F82010","PETERSFIELD SURGERY","RM3 9PD","A3A8R",28.4690537039366,4
"F82011","ST EDWARDS MEDICAL CENTRE","RM1 3DQ","A3A8R",20.0757644151565,6
"F82012","FIVE ELMS MEDICAL PRACTICE","RM9 5TT","A3A8R",34.2624927351517,2
"F82013","WESTERN ROAD MEDICAL CENTRE","RM1 3LS","A3A8R",14.2690423225509,8
"F82014","KUCCHAI","RM3 9SU","A3A8R",29.9147135005637,3
"F82015","HEDGEMANS MEDICAL CENTRE","RM9 6HT","A3A8R",35.3494644829556,2
"F82016","CENTRAL PARK SURGERY","RM3 9SU","A3A8R",30.6879816269285,3
"F82017","ST ALBANS SURGERY","RM9 6EA","A3A8R",33.6984629715883,2
"F82018","BARKING MEDICAL GROUP PRACTICE","IG11 9LT","A3A8R",25.9675473229249,4
"F82019","THE UPSTAIRS SURGERY","RM6 6RT","A3A8R",23.3844641798033,5
"F82021","THE NEW MEDICAL CENTRE","RM2 5SU","A3A8R",11.4544638511815,9
"F82022","THE ROSEWOOD MEDICAL CENTRE","RM12 5NJ","A3A8R",15.3636611762815,7
"F82023","HIGH STREET SURGERY","RM11 3XT","A3A8R",17.7727099326106,7
"F82025","DR BK JAISWAL'S PRACTICE","RM9 4SR","A3A8R",33.1364678434114,2
"F82027","DR P PRASAD'S PRACTICE","IG11 9LD","A3A8R",21.7548031496063,5
"F82028","WOOD LANE SURGERY","RM12 5HX","A3A8R",17.3713728971963,7
"F82030","LYNWOOD MEDICAL CENTRE","RM5 3QL","A3A8R",19.9082995539958,6
"F82031","DR SANOMI","RM7 0XR","A3A8R",24.5394894760412,5
"F82033","DR VM PATEL","RM11 3SZ","A3A8R",9.66367741935484,10
"F82034","VICTORIA MEDICAL CENTRE","IG11 8GD","A3A8R",32.39098928277,3
"F82038","DR SZ HAIDER'S PRACTICE","RM8 3RH","A3A8R",31.4829830917874,3
"F82039","DR P & S POOLOGANATHAN","RM7 0XR","A3A8R",21.5712082787529,5
"F82040","JOHN SMITH MEDICAL CENTRE","IG11 9LL","A3A8R",35.1266673532441,2
"F82042","AURORA MEDCARE","IG11 0LG","A3A8R",34.8496616889536,2
"F82045","CHOWDHURY","RM3 0PT","A3A8R",15.611001427348,7
"F82051","LABURNUM HEALTH CENTRE","RM10 7DF","A3A8R",33.9862399423809,2
"F82053","UPMINSTER MEDICAL CENTRE","RM14 3DH","A3A8R",8.63713956834532,10
"F82055","HORNCHURCH HEALTHCARE","RM11 1XA","A3A8R",10.6124507429829,9
"F82604","MARKS GATE HEALTH CENTRE","RM6 5LL","A3A8R",35.7562208774584,2
"F82607","SOUTH HORNCHURCH MEDICAL PRACTICE","RM13 7XJ","A3A8R",18.3953380086922,6
"F82609","DR PM PATEL","RM12 4LF","A3A8R",10.6811168028262,9
"F82610","DR GUPTA","RM7 8BU","A3A8R",17.7296006149641,7
"F82612","THE WHITE HOUSE SURGERY","IG11 7UN","A3A8R",26.5846734069669,4
"F82619","HARLOW ROAD SURGERY","RM13 7UP","A3A8R",21.2178604224059,6
"F82621","DEWEY PRACTICE (DR CHRISTOPHER)","RM10 7YU","A3A8R",30.2417315512908,3
"F82624","UPMINSTER BRIDGE SURGERY","RM12 6PL","A3A8R",9.71519507133593,10
"F82625","ABBEY MEDICAL CENTRE","IG11 8RJ","A3A8R",30.013131514658,3
"F82627","RAINHAM HEALTH CENTRE","RM13 9AB","A3A8R",22.7983696596669,5
"F82630","CHASE CROSS MEDICAL CENTRE","RM5 3PJ","A3A8R",20.3870087565674,6
"F82634","HEATHWAY MEDICAL CENTRE","RM10 9HU","A3A8R",32.8134528637496,3
"F82638","MODERN MEDICAL CENTRE","RM7 0PX","A3A8R",21.2691121714873,6
"F82642","GABLES SURGERY","RM8 2LD","A3A8R",34.5514870139188,2
"F82647","DR R CHIBBER'S PRACTICE","IG11 9XQ","A3A8R",27.9590809259992,4
"F82648","INGREBOURNE MEDICAL CENTRE","RM3 7JJ","A3A8R",28.4333635578584,4
"F82649","BERWICK SURGERY","RM13 9QU","A3A8R",16.9269534175011,7
"F82650","DR AA ANSARI'S PRACTICE","IG11 9RS","A3A8R",30.4730069975946,3
"F82660","TULASI MEDICAL CENTRE","RM8 3XU","A3A8R",33.4244099452772,2
"F82661","GREEN LANE SURGERY","RM8 1BX","A3A8R",29.1845530263839,3
"F82663","DR MARKS PRACTICE","RM1 2SB","A3A8R",17.44691721076,7
"F82666","RAHMAN & TSOI","RM12 5PA","A3A8R",11.6592314647378,9
"F82670","ABBAMOOR SURGERY","RM3 9SU","A3A8R",31.3485478370698,3
"F82671","PRASAD","RM3 7JJ","A3A8R",29.3774749922336,3
"F82674","CRANHAM HEALTH CENTRE","RM14 1RG","A3A8R",7.91192460988908,10
"F82675","BILLET LANE MEDICAL PRACTICE","RM11 1XA","A3A8R",10.2715608183857,9
"F82677","DR A MOGHAL'S PRACTICE","RM8 3HP","A3A8R",33.1592883301448,2
"F82678","DR KM ALKAISY PRACTICE","RM9 6EA","A3A8R",32.6271946572789,3
"F82679","DR DP SHAH'S PRACTICE","RM10 8EJ","A3A8R",29.2537415378595,3
"F82680","HIGHGROVE SURGERY","IG11 9LX","A3A8R",30.4920979326639,3
"F82686","ASHTON GARDENS SURGERY","RM6 6RT","A3A8R",24.1403071971913,5
"F83002","RIVER PLACE HEALTH CENTRE","N1 2DE","93C",28.7055421756276,3
"F83003","PARK END SURGERY","NW3 2SE","93C",10.8786375033342,9
"F83004","ARCHWAY MEDICAL CENTRE","N19 3NU","93C",26.0393851428571,4
"F83005","GOWER STREET PRACTICE","WC1E 6DP","93C",19.2598727139722,6
"F83006","AMPTHILL PRACTICE","NW1 1TN","93C",31.5440065220285,3
"F83007","ROMAN WAY MEDICAL CENTRE","N1 1SW","93C",31.0578191702432,3
"F83008","THE GOODINGE GROUP PRACTICE","N7 9EW","93C",30.2265022948708,3
"F83010","ISLINGTON CENTRAL MEDICAL CENTRE","N1 1SW","93C",23.7998356377044,5
"F83011","PRIMROSE HILL SURGERY","NW1 8UR","93C",14.3809695130558,8
"F83012","ELIZABETH AVENUE GROUP PRACTICE","N1 3BS","93C",27.8787317602387,4
"F83015","ST JOHNS WAY MEDICAL CENTRE","N19 3RN","93C",29.6911209325315,3
"F83017","HAMPSTEAD GROUP PRACTICE","NW3 2QU","93C",15.4048553085047,7
"F83018","PRINCE OF WALES GROUP SURGERY","NW5 3LN","93C",28.1181980589098,4
"F83019","ABBEY MEDICAL CENTRE","NW8 0AG","93C",22.5000226910828,5
"F83020","ADELAIDE MEDICAL CENTRE","NW3 3RY","93C",16.1087588847274,7
"F83021","RITCHIE STREET GROUP PRACTICE","N1 0DG","93C",25.1387220145151,4
"F83022","CAVERSHAM GROUP PRACTICE","NW5 2UP","93C",22.9954069393108,5
"F83023","JAMES WIGG PRACTICE","NW5 2BX","93C",25.2934191163128,4
"F83025","THE REGENTS PARK PRACTICE","NW1 3RH","93C",27.4152157937147,4
"F83027",NA,"Unknown","UNK",28.5286847741433,3
"F83032","ST PETER'S STREET MEDICAL PRACTICE","N1 8JG","93C",25.3724771523179,4
"F83033","BARNSBURY MEDICAL PRACTICE","N1 0AL","93C",32.1573652491521,3
"F83034","NEW NORTH HEALTH CENTRE","N1 7AA","93C",26.9071056603774,4
"F83039","THE RISE GROUP PRACTICE","N19 3YU","93C",31.7846156912104,3
"F83042","GRAY'S INN ROAD MEDICAL CENTRE","WC1X 8TS","93C",23.4818258886653,5
"F83043","RIDGMOUNT PRACTICE","WC1E 7AA","93C",23.5303953623188,5
"F83044","THE BLOOMSBURY SURGERY","WC1N 1PD","93C",25.3006362637363,4
"F83045","THE MILLER PRACTICE","N5 2ET","93C",22.2611227738533,5
"F83048","BRUNSWICK MEDICAL CENTRE UHPC","WC1N 1AF","93C",23.5084928106182,5
"F83050","FORTUNE GREEN ROAD SURGERY","NW6 1DS","93C",14.6149768900627,8
"F83052","BROOKFIELD PARK SURGERY","N19 5BZ","93C",24.0385332785538,5
"F83053","MILDMAY MEDICAL PRACTICE","N16 9NF","93C",29.110507334039,3
"F83055","WEST HAMPSTEAD MEDICAL CENTRE","NW6 1TP","93C",16.2317244159906,7
"F83056","THE MITCHISON ROAD SURGERY","N1 3NG","93C",29.4750292089758,3
"F83057","PARLIAMENT HILL SURGERY","NW5 1TR","93C",18.7171065779563,6
"F83058","HOLBORN MEDICAL CENTRE","WC1N 3NA","93C",22.3479533127639,5
"F83059","BRONDESBURY MEDICAL CENTRE","NW6 7JQ","93C",26.115628794826,4
"F83060","THE NORTHERN MEDICAL CENTRE","N7 6LB","93C",27.8795958679493,4
"F83061","MUSEUM PRACTICE","WC1B 3BA","93C",21.182610374858,6
"F83063","KILLICK STREET HEALTH CENTRE","N1 9RH","93C",28.7548027806799,3
"F83064","CITY ROAD MEDICAL CENTRE","EC1V 2QH","93C",25.718819707634,4
